Year,Mileage,Price,Model,Number of Doors,Color,Air Condition Type,Fuel Type,Horse Power,Location,Seller Location,Total Weight,Gear Shift
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
2020-01,149727 km,4799999,FORD Focus  1.5 EcoBlue Titanium,5,Kék (metál),Digitális többzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1955 KG,Manuális (6 fokozatú)
